Start of new run - 12/13/2011 11:49:38 AM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
10	0.47796143250689	12.408356846828	0	200	12.408356846828	-13.214078518873	41.312438250215
1	0.75490196078431	200	200	200	73.374056499227	80.888778843215	47.507877224952
2	0.75753424657534	200	161.05449494212	200	92.042776671346	32.045456928064	118.75190145329
3	0.77905308464849	200	200	200	118.59940473979	74.827383210915	9.9779490763294
4	0.7877947295423	200	200	90.09307248256	90.296350616602	15.097956646714	43.970806120061
5	0.7827868852459	200	184.29546508321	167.25175045515	41.805010513231	60.594150008014	58.899557669344
6	0.72841225626741	200	76.272493378848	200	114.52487503494	76.272493378848	123.0329264214
7	0.69396551724138	163.76363397092	78.75396399243	200	98.775426466465	61.262330824657	16.048143987243
8	0.75240715268226	200	200	200	124.9479567159	112.29975053173	114.26683413068
9	0.7841726618705	200	192.04935332444	200	85.03056	95.004663939794	30.974911753288
10	0.63661202185792	111.39565985006	85.604811555982	200	98.987303003229	85.604811555982	20.621306114777
1	0.76115107913669	200	200	200	66.036650849304	72.799900958894	42.757089502457
2	0.75757575757576	200	190.65786662522	200	82.838499004212	29.603371683105	106.87671130796
3	0.778859527121	200	200	200	106.73946426581	67.344644889824	8.9801541686965
4	0.75675675675676	200	200	153.32226252251	81.266715554942	13.588160982043	63.229190039955
5	0.7841726618705	200	200	200	37.624509461908	56.279310558747	56.647518963576
6	0.76486860304288	200	167.56676384592	200	103.07238753145	91.294270467076	110.72963377926
7	0.73684210526316	200	155.92844915759	200	95.353211721969	77.174485165163	14.10996675396
8	0.79639889196676	200	200	200	112.45316104431	101.06977547856	102.84015071761
9	0.76923076923077	200	200	200	76.527504	88.429730764211	27.87742057796
10	0.75324675324675	200	192.33631151518	200	112.08265230937	106.7314999592	18.559175503299
1	0.79395604395604	200	200	200	59.432985764374	65.519910863005	38.481380552211
2	0.77518248175182	200	200	200	74.55464910379	29.285700436326	96.189040177166
3	0.79172610556348	200	200	200	96.065517839226	60.610180400842	8.0821387518268
4	0.79663394109397	200	200	200	73.140043999448	12.229344883839	49.471015168441
5	0.79859154929577	200	200	200	33.862058515717	50.651379502872	50.982767067219
6	0.76891334250344	200	200	200	92.765148778304	89.682480939525	99.656670401334
7	0.76737588652482	200	200	200	85.817890549772	69.54647901844	12.698970078564
8	0.75482093663912	200	200	200	101.20784493988	90.962797930703	92.556135645851
9	0.78229317851959	200	200	200	68.8747536	79.524156081225	25.089678520164
10	0.76197183098592	200	200	200	100.87438707843	96.889224115393	16.703257952969
1	0.75213675213675	200	200	200	53.489687187936	58.967919776704	34.63324249699
2	0.75578034682081	200	200	200	67.099184193411	26.357130392693	86.570136159449
3	0.78659370725034	200	200	200	86.458966055303	54.549162360757	7.2739248766442
4	0.76934306569343	200	200	200	65.826039599503	11.006410395455	44.523913651597
5	0.787023977433	200	200	200	30.475852664145	45.586241552585	45.884490360497
6	0.78212290502793	200	200	200	83.488633900474	80.714232845573	89.6910033612
7	0.78260869565217	200	200	200	77.236101494795	62.591831116596	11.429073070707
8	0.76237623762376	200	200	200	91.087060445893	81.866518137632	83.300522081266
9	0.74965421853389	200	200	200	61.98727824	70.050667018721	22.580710668147
10	0.76933701657459	200	200	200	90.78694837059	87.200301703854	15.032932157672
1	0.77698863636364	200	200	200	48.140718469143	53.071127799034	31.169918247291
2	0.77620396600567	200	200	200	60.38926577407	23.721417353424	77.913122543505
3	0.76891334250344	200	200	200	77.813069449773	49.094246124682	6.5465323889797
4	0.79574468085106	200	200	200	59.243435639553	9.9057693559093	40.071522286437
5	0.79365079365079	200	200	200	27.428267397731	41.027617397326	41.296041324447
6	0.77118644067797	200	200	200	75.139770510427	72.642809561015	80.72190302508
7	0.77503628447025	200	200	200	69.512491345315	56.332648004936	10.286165763637
8	0.78448275862069	200	200	200	81.978354401304	73.679866323869	74.970469873139
9	0.78297872340426	200	200	200	55.788550416	62.176675459223	20.322639601333
10	0.78285714285714	200	200	200	81.708253533531	78.480271533469	13.529638941905
1	0.74517906336088	200	200	200	43.326646622228	47.76401501913	28.052926422562
2	0.77017783857729	200	200	200	54.350339196663	21.349275618082	70.121810289154
3	0.79419889502762	200	200	200	70.031762504796	44.184821512213	5.8918791500818
4	0.77011494252874	200	200	200	53.319092075598	8.9151924203184	36.064370057793
5	0.77730496453901	200	200	200	24.685440657958	36.924855657594	37.166437192002
6	0.75	200	200	200	67.625793459384	65.378528604914	72.649712722572
7	0.75	200	200	200	62.561242210784	50.699383204443	9.257549187273
8	0.76223776223776	200	200	200	73.780518961174	66.311879691482	67.473422885825
9	0.77746870653686	200	200	200	50.2096953744	55.785688814196	18.290375641199
10	0.7403156384505	200	200	200	73.537428180178	70.632244380122	12.176675047714
1	0.76714285714286	200	200	200	38.993981960006	42.987613517217	25.247633780306
2	0.76361031518625	200	200	200	48.915305276997	19.214348056273	63.109629260239
3	0.76954732510288	200	200	200	63.028586254316	39.766339360992	5.3026912350736
4	0.76077885952712	200	200	200	47.987182868038	8.0236731782865	32.457933052014
5	0.77178423236515	200	200	200	22.216896592162	33.232370091834	33.449793472802
6	0.73863636363636	200	200	200	60.863214113446	58.840675744422	65.384741450315
7	0.75891583452211	200	200	200	56.305117989706	45.629444883998	8.3317942685457
8	0.77355623100304	200	200	200	66.402467065056	59.680691722334	60.726080597243
9	0.77824267782427	200	200	200	45.18872583696	48.312911786245	16.461338077079
10	0.75779036827195	200	200	200	66.18368536216	63.56901994211	10.959007542943
1	0.77401894451962	200	200	200	35.094583764005	38.688852165496	22.722870402275
2	0.79355783308931	200	200	200	44.023774749297	17.292913250646	56.798666334215
3	0.74380165289256	200	200	200	56.725727628885	35.789705424893	4.7724221115662
4	0.75555555555556	200	200	200	43.188464581234	7.2213058604579	29.212139746813
5	0.778859527121	200	200	200	19.995206932946	29.909133082651	30.104814125522
6	0.75866851595007	200	200	200	54.776892702101	52.95660816998	58.846267305284
7	0.7887323943662	200	200	200	50.674606190735	41.066500395599	7.4986148416911
8	0.7771509167842	200	200	200	59.762220358551	53.712622550101	54.653472537519
9	0.78404401650619	200	200	200	40.669853253264	42.586781596579	14.815204269371
10	0.78062678062678	200	200	200	59.565316825944	57.212117947899	9.8631067886487
1	0.76404494382022	200	200	200	31.585125387604	34.819966948946	20.450583362048
2	0.75842696629213	200	200	200	39.621397274367	15.563621925581	51.118799700793
3	0.79528718703976	200	200	200	51.053154865996	32.210734882404	4.2951799004096
4	0.76197183098592	200	200	200	38.869618123111	6.4991752744121	26.290925772131
5	0.77259475218659	200	200	200	17.995686239651	26.918219774386	27.09433271297
6	0.77622377622378	200	200	200	49.299203431891	47.660947352982	52.961640574755
7	0.79242636746143	200	200	200	45.607145571661	36.959850356039	6.748753357522
8	0.76190476190476	200	200	200	53.785998322696	48.341360295091	49.188125283767
9	0.75588235294118	200	200	200	36.602867927938	38.249560258453	13.333683842434
10	0.76495132127955	200	200	200	53.60878514335	51.490906153109	8.8767961097839
1	0.6154949784792	199	192	141	-66	188	20
2	0.57311669128508	135	52	88	-158	178	-150
3	0.52108843537415	72	31	36	39	-120	-29
4	0.58474576271186	85	102	28	107	-63	71
5	0.6046511627907	155	160	90	149	-71	104
6	0.68513119533528	142	132	38	41	-50	2
7	0.57342657342657	171	169	104	116	142	-99
8	0.4774897680764	28	26	2	141	-101	95
9	0.41828254847645	99	61	171	-176	173	-124
10	0.50943396226415	52	117	47	-111	18	193
1	0.51573187414501	125.43045442061	200	133.39538254952	-73.569545579394	154.2846888638	-7.6046174504837
2	0.46164383561644	0	200	0	-140.28214056825	182.11839350566	-148.69899594104
3	0.66016713091922	122.23672292245	0	10.332477797784	50.236722922452	-86.15987121189	-25.667522202216
4	0.71195652173913	197.67443159276	53.918121890927	94.772707296976	112.67443159276	-48.081878109073	66.772707296976
5	0.57622377622378	200	89.484319589831	171.31373638112	131.02843409528	-70.515680410169	81.313736381115
6	0.70880681818182	178.9	87	39.8	36.9	-45	1.8
7	0.76944837340877	200	200	5.8611804559465	100.42839747307	122.73278298288	-98.138819544053
8	0.64345403899721	183.3521622364	0	96.484893337809	155.3521622364	-64.444480727561	94.484893337809
9	0.43398876404494	0	200	27.717773979919	-148.15687429426	172.61306802576	-143.28222602008
10	0.27880512091038	0	139.50062257759	200	-62.09626453444	22.500622577593	169.91962645344
1	0.43258426966292	78.286836346276	200	123.84804840926	-47.14361807433	137.06290353099	-9.5473341402531
2	0.4364406779661	0	200	0	-111.84151463363	152.98101321451	-127.20251869374
3	0.74744525547445	184.94039985539	0	0	62.703676932936	-32.559601123081	-24.106460506282
4	0.6431654676259	200	34.259523250336	140.49501365163	101.78293178665	-19.658598640591	45.722306354658
5	0.54344827586207	200	57.210322866858	199.96178533158	113.91765587329	-32.273996722973	28.648048950469
6	0.73949579831933	200	54.254158146916	39.091088725095	34.657900326548	-32.745841853084	-0.70891127490476
7	0.74578651685393	200	200	0	90.385557725761	110.45950468459	-88.324937589648
8	0.62620689655172	200	0.40323892941068	155.05769076479	144.67838696375	0.40323892941068	58.572797426981
9	0.47287899860918	0	200	0	-39.838577532273	155.35176122318	-139.17224604614
10	0.28849028400598	0	167.69820447458	200	-10.358661763359	28.197581896986	93.112695479876
1	0.50742240215924	96.563422330003	200	75.735710791071	18.276585983727	122.20418543046	-48.112337618192
2	0.45228215767635	0	200	0	-8.8622491836299	110.82502438429	-96.540531385755
3	0.75920679886686	200	0	0	56.900029535881	-23.105331736198	-21.514167409754
4	0.65283540802213	200	74.30776006437	127.02106670489	91.001227169698	40.048236814034	-13.473946946747
5	0.51657458563536	200	49.517762470978	197.23773152204	101.739382519	-7.6925603958801	-2.7240538095414
6	0.75761772853186	200	85.230484657839	24.671078972965	31.192110293893	30.976326510923	-14.42000975213
7	0.77985611510791	200	200	0	81.347001953185	99.413554216132	-77.307223607896
8	0.61450924608819	200	83.390917626456	140.83255327668	128.74594296566	82.987678697045	-14.225137488109
9	0.5625	55.471919827876	200	0	55.471919827876	139.81658510086	-122.57861186567
10	0.34986225895317	26.113649616993	182.81904546093	200	26.113649616993	15.120840986349	21.680064621934
1	0.6844262295082	138.38026099096	200	20.707868172974	41.816838660959	109.59322762535	-55.027842618096
2	0.61671469740634	86.270138032166	200	0	86.270138032166	87.699088003174	-79.725517524501
3	0.7403156384505	200	13.66365048677	0	51.210026582293	13.66365048677	-19.362750668778
4	0.70621468926554	200	147.2484213969	65.484434466436	81.367700664726	72.940661332528	-61.53663223845
5	0.64936886395512	200	124.84078440201	97.129750212742	79.415567867061	75.323021931032	-100.1079813093
6	0.76230661040788	200	162.72518149565	1.0275173779216	28.072899264504	77.494696837808	-23.643561595043
7	0.78031383737518	200	200	0	73.212301757866	89.472198794519	-69.576501247106
8	0.73925501432665	200	200	69.189338792067	115.42567212604	120.19334266476	-71.643214484615
9	0.716459197787	163.1602433007	200	0	107.68832347283	125.83492659078	-110.3207506791
10	0.52801120448179	129.38219223286	193.15711341126	107.66896602436	103.26854261587	10.338067950328	-92.33103397564
1	0.73857142857143	184.06225752354	200	0	45.681996532577	98.633904862819	-52.229271983172
2	0.77510608203678	200	200	0	126.71249046847	78.929179202857	-71.752965772051
3	0.78111587982833	200	63.804303752972	0	46.089023924064	50.140653266202	-17.4264756019
4	0.74857954545455	200	200	0	72.85406459763	71.879040994497	-77.148641151254
5	0.82051282051282	200	192.80238830883	6.8117300218019	71.474011080355	67.96160390682	-90.31802019094
6	0.79799426934097	200	200	0	25.265609338054	78.650708786808	-21.524693877968
7	0.81103448275862	200	200	0	65.89107158208	80.524978915067	-62.618851122396
8	0.79461756373938	200	200	0	103.88310491344	108.17400839829	-95.684515868227
9	0.80704225352113	200	200	0	107.36699743153	113.2514339317	-99.288675611189
10	0.79015918958032	200	200	0	124.49201022711	12.361496734259	-131.20181033862
1	0.77233429394813	200	200	0	43.173927750594	87.8401428345	-46.125852749962
2	0.77146814404432	200	200	0	114.04124142162	70.184418326598	-63.771495635333
3	0.75790921595598	200	127.4398944862	0	41.480121531658	63.635590733227	-14.706462134014
4	0.79767103347889	200	200	0	65.568658137867	63.647310766429	-68.445912994148
5	0.78571428571429	200	200	0	64.32660997232	61.165443516138	-81.286218171846
6	0.78947368421053	200	200	0	22.739048404248	69.200348941326	-17.871926764796
7	0.79207920792079	200	200	0	59.301964423872	69.708604284642	-53.741267502532
8	0.76954732510288	200	200	0	93.494794422093	94.360330136862	-83.280424663423
9	0.77178423236515	200	200	0	96.630297688377	99.836441677487	-87.382001127635
10	0.78551532033426	200	200	0	112.0428092044	8.1093002049835	-115.22728014052
1	0.78723404255319	200	200	0	38.856534975535	77.505765584764	-40.046023281299
2	0.78142857142857	200	200	0	102.63711727946	62.483272031029	-56.748243074645
3	0.80195258019526	200	185.54773891321	0	37.332109378492	58.107844427008	-11.366108598731
4	0.77824858757062	200	200	0	59.01179232408	55.931558518897	-60.322732092417
5	0.78344827586207	200	200	0	57.893948975088	50.878185552005	-69.210484959143
6	0.79295774647887	200	200	0	20.465143563823	59.230768983302	-13.198682637385
7	0.77272727272727	200	200	0	53.371767981484	60.044268269242	-45.818069017688
8	0.77322404371585	200	200	0	84.145314979884	84.608315665681	-74.653341282857
9	0.77521613832853	200	200	0	86.967267919539	86.893532862274	-75.843189825147
10	0.75770308123249	200	200	0	100.83852828396	7.0359858598567	-103.45623487097
1	0.79626972740316	200	200	0	34.970881477981	66.965282532268	-33.40108820965
2	0.79501385041551	200	200	0	92.373405551512	52.976063421322	-47.98925400985
3	0.79864864864865	200	200	0	33.598898440643	55.60346380749	-7.1249603644997
4	0.76740740740741	200	200	0	53.110613091672	49.271622028616	-53.280870979159
5	0.80735294117647	200	200	0	52.104554077579	43.205667230342	-59.84330880978
6	0.73974540311174	200	200	0	18.418629207441	52.604559206667	-11.213378178701
7	0.7684515195369	200	200	0	48.034591183336	51.191834777628	-38.54094409481
8	0.77700831024931	200	200	0	75.730783481896	75.987571342035	-67.036667713797
9	0.76142857142857	200	200	0	78.270541127585	74.82371614878	-65.059642375866
10	0.77146814404432	200	200	0	90.754675455565	6.0922984778735	-92.883394338862
1	0.76281112737921	200	200	0	31.473793330183	57.48203286054	-27.42366096095
2	0.77167630057803	200	200	0	83.136064996361	46.107775527698	-41.703855159331
3	0.77306002928258	200	200	0	30.239008596578	47.121707257954	-4.0937278961769
4	0.77521613832853	200	200	0	47.799551782505	42.891845728836	-46.578047999589
5	0.73410404624277	200	200	0	46.894098669821	37.937881014078	-52.962541202828
6	0.78600823045267	200	200	0	16.576766286697	46.756841258462	-9.5362628952927
7	0.77668539325843	200	200	0	43.231132065002	45.184893871664	-33.846687116797
8	0.74479889042996	200	200	0	68.157705133706	66.181337212976	-58.243872219797
9	0.76294277929155	200	200	0	70.443487014827	66.662593957843	-57.911317050375
10	0.78189300411523	200	200	0	81.679207910008	3.7327048872629	-81.938532468417
1	0.77839335180055	200	200	0	28.326413997165	50.099007191859	-23.134119331933
2	0.74864864864865	200	200	0	74.822458496725	41.432088332461	-37.472039966545
3	0.77854195323246	200	200	0	27.215107736921	35.345041047661	-0.30603470541467
4	0.79184247538678	200	200	0	43.019596604255	38.043954977893	-41.39149063423
5	0.77808599167822	200	200	0	42.204688802839	29.054517962057	-42.849576765727
6	0.78620689655172	200	200	0	14.919089658027	39.013160596754	-5.6791229116655
7	0.77542372881356	200	200	0	38.908018858502	37.86979834887	-27.815345204257
8	0.76868829337095	200	200	0	61.341934620335	57.888512749973	-50.834578546625
9	0.778071334214	200	200	0	63.399138313344	57.138992331194	-49.416032260722
