Start of new run - 12/12/2011 6:53:31 PM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
6	0.31268011527378	200	43.100553489372	200	17.81608789836	-24.892792925846	2.1995436773336
7	0.29387186629526	200	33.680891474242	123.51130513134	31.238954750585	21.849685539312	-39.538680087818
8	0.30131004366812	44.538814608948	140.00741540257	74.269008468778	15.569618053753	9.1117689493112	-39.014474224679
9	0.32056737588652	200	39.927987312709	152.35022172971	0.24562132206603	9.3663129855409	-0.88958065854614
10	0.32294617563739	198.89945608203	120.77622860792	157.52262433117	4.6795348432186	21.220691555813	13.770357544676
1	0.30668604651163	29	149	124	-105	-39	-187
2	0.31571815718157	138	162	97	198	-15	77
3	0.31527777777778	157	118	27	-25	69	-130
4	0.29619181946403	145	73	142	-183	189	131
5	0.32673267326733	95	196	68	-9	-35	193
6	0.30397727272727	94	197	61	121	-121	-183
7	0.29929078014184	174	87	142	-141	-181	-100
8	0.31293463143255	149	199	88	161	7	175
9	0.29613733905579	108	137	52	-38	-140	-10
10	0.29378531073446	5	134	134	175	89	150
1	0.29120879120879	0	130.4103152562	0	-71.315301980651	-18.589684743797	-187.97186498611
2	0.31586608442504	200	151.67722098453	163.59001739555	174.18174993133	-10.322779015473	66.59001739555
3	0.31098430813124	108.85383159886	200	0	-48.146168401135	94.364534440138	-100.04043702506
4	0.30758426966292	0	200	200	-181.91930600909	212.45949278237	92.41542710654
5	0.33652530779754	86.9	164.5	200	-8.1	-31.5	173.7
6	0.29733520336606	200	87.742033143101	0	109.2579668569	-109.2579668569	-162.19423200171
7	0.29337094499295	25.451969969787	0	31.722098452712	-148.54803003021	-133.03119907224	-110.27790154729
8	0.3012729844413	200	200	200	120.85486312449	4.9641590624714	148.59439374981
9	0.28471248246844	71.350920133061	22.115054780725	46.014252143925	-36.649079866939	-114.88494521928	-5.9857478560747
10	0.31673582295989	200	200	200	197.56012146367	107.69697256386	105.62257759331
1	0.2965034965035	0	120.5376686552	0	-48.173543504135	-9.8726466009999	-127.74345805231
2	0.29428172942817	200	144.03461935588	200	142.22870448927	-7.642601628646	64.610187894752
3	0.28364688856729	74.222403826923	200	0	-34.631427771942	51.779396343883	-31.763673818171
4	0.2873399715505	0	200	200	-147.08040437025	184.41299722282	83.173884395886
5	0.27391304347826	79.61	136.15	200	-7.29	-28.35	156.33
6	0.27208976157083	200	22.220272641077	0	55.493393353069	-65.521760502024	-82.882456740013
7	0.31512605042017	0	0	10.613582051638	-80.727235161696	-48.034553666799	-21.108516401073
8	0.2958904109589	200	200	200	82.860856044191	0.43312601092563	103.15584734642
9	0.29295774647887	53.635343529022	10.157836276386	113.59574646479	-17.715576604039	-11.957218504338	67.581494320864
10	0.28652482269504	200	200	200	140.23987395856	85.136555986206	95.060319833979
1	0.34116022099448	0	126.88899938732	0	-13.507206946013	6.3513307321176	-45.706170873135
2	0.30801687763713	200	142.19591038793	200	104.55536863308	-1.8387089679531	54.355606050631
3	0.28551136363636	68.777697923479	200	62.558645283364	-5.4447059034439	11.426428479873	62.558645283364
4	0.32044198895028	0	200	200	-104.17567824335	154.45291335795	74.856495956297
5	0.31659693165969	73.486084078494	112.33477141636	200	-6.1239159215064	-23.815228583636	140.697
6	0.2909604519774	200	0	0	41.751811822871	-46.209098179697	-67.59877968688
7	0.2844702467344	0	5.5711875362407	47.801267456266	-46.873851224981	5.5711875362407	37.187685404628
8	0.29889807162534	200	192.88132621235	200	48.299505691702	-7.1186737876522	87.326568956572
9	0.29325513196481	45.838577518711	34.698728987294	191.5391393922	-7.7967660103101	24.540892710908	77.943392927409
10	0.32262569832402	200	200	200	97.908958861049	67.737878872036	85.554287850581
1	0.298682284041	0	132.60519704623	0	-12.156486251411	5.7161976589058	-41.135553785821
2	0.30357142857143	200	137.90836904869	190.06413223926	40.799254969939	-4.2875413392356	-9.9358677607359
3	0.30935251798561	59.52342824905	170.29436087676	91.605356768669	-9.2542696744288	-29.70563912324	29.046711485305
4	0.29498525073746	0	200	200	-93.758110419019	133.26664467982	51.66602138432
5	0.30085959885387	63.717063607295	107.78529869513	200	-9.7690204711984	-4.5494727212329	104.35794363536
6	0.32365145228216	118.44479067965	62.070954383845	0	-81.555209320353	62.070954383845	-47.639020740379
7	0.28111888111888	0	68.324536835974	56.686065386968	-42.186466102483	62.753349299734	8.884797930702
8	0.30758017492711	200	187.17251118853	200	34.4928010712	-5.7088150238181	59.887725959044
9	0.29799426934097	22.97544985288	92.313808486085	189.04794435454	-22.863127665831	57.615079498792	-2.4911950376544
10	0.30926430517711	200	200	200	45.407408963286	45.350997726761	34.288205053865
1	0.29839883551674	0	134.90385270809	0	-10.94083762627	2.2986556618652	-37.021998407239
2	0.31717451523546	163.29789937559	131.29415321841	108.8678643278	-36.702100624409	-6.6142158302824	-81.19626791146
3	0.31717451523546	44.63275353469	122.73888454551	79.754251476063	-14.89067471436	-47.555476331247	-11.851105292606
4	0.31120331950207	0	200	148.13215950285	-84.382299377117	83.981336275133	-51.867840497147
5	0.31659693165969	49.570773707178	124.05645026365	200	-14.146289900117	16.271151568523	55.673301345561
6	0.27540500736377	0	148.59317297426	0	-129.42302248508	86.52221859042	-42.875118666341
7	0.33239436619718	0	124.21470701982	50.471549085458	-37.967819492235	55.890170183846	-6.2145163015108
8	0.3	193.78669855129	173.40233935173	200	-6.2133014487136	-13.770171836799	10.816535076449
9	0.32225433526012	0.62255491953193	146.84015931149	172.19182288877	-22.352894933348	54.526350825405	-16.856121465773
10	0.28238719068413	191.63420858028	200	181.6269250618	-8.3657914197211	22.818726075613	-18.3730749382
1	0.30340136054422	0	132.58985087021	0	-9.8467538636433	-2.3140018378797	-33.319798566515
2	0.28848821081831	117.70731542007	125.00257337423	27.418561135709	-45.590583955519	-6.2915798441762	-81.449303192095
3	0.33193863319386	9.4480415056471	81.964427710856	30.16403448898	-35.184712029043	-40.774456834657	-49.590216987083
4	0.32	0	200	69.780953369479	-75.944069439405	55.596881410153	-78.351206133374
5	0.31468531468531	37.070739960165	147.78936824869	200	-12.500033747013	23.732917985038	18.842810103793
6	0.28382352941176	0	200	0	-99.256757618403	57.07894491976	-38.587606799707
7	0.30201342281879	0	175.3412777047	29.300494006805	-34.171037543011	51.126570684878	-21.171055078653
8	0.2877094972067	149.86450926096	155.16247610648	164.10704868816	-43.922189290329	-18.239863245252	-35.892951311838
9	0.31058495821727	0	190.02296431287	106.17882306239	-20.301425101455	43.182805001376	-66.012999826379
10	0.30167597765363	110.01150404153	191.95580050781	95.892429385801	-81.622704538747	-8.0441994921858	-85.734495675999
1	0.28904109589041	0	127.84728101178	0	-8.862078477279	-4.7425698584323	-29.987818709864
2	0.33755274261603	80.731270558173	121.37604039577	0	-36.976044861899	-3.6265329784646	-51.169208133595
3	0.29059829059829	0	62.250377140627	0	-35.237910192588	-19.714050570229	-56.034189008123
4	0.31741573033708	0	200	6.7977523107876	-68.349662495465	19.762630086266	-62.983201058692
5	0.29436038514443	11.950556505781	160.45341188112	121.44780183733	-25.120183454384	12.664043632428	-78.552198162667
6	0.29778393351801	0	200	0	-74.406105623243	22.70195212631	-34.728846119736
7	0.29395218002813	0	200	4.1294915368042	-30.75393378871	25.754527296803	-25.171002470001
8	0.31484049930652	59.605404033489	130.1372277596	74.611268486969	-90.259105227468	-25.025248346878	-89.495780201193
9	0.32621082621083	0	200	43.946062570138	-18.201379821452	27.931108643945	-62.232760492254
10	0.29445234708393	0	158.96470781261	0	-112.71153918951	-32.991092695209	-109.93375942758
1	0.33567415730337	0	123.29649630087	0	-7.9758706295511	-4.550784710907	-26.989036838877
2	0.33378932968536	13.462272346209	120.43330034488	0	-67.268998211964	-0.94274005088569	-46.052287320235
3	0.32503660322108	0	69.111186088216	0	-29.258758675227	6.8608089475892	-42.591729740756
4	0.30551626591231	0	200	0	-61.514696245918	3.9047151012065	-14.454215507648
5	0.31718061674009	0	167.95995554492	43.099752541352	-16.599868933831	7.5065436637964	-78.348049295981
6	0.26527777777778	0	168.9498912186	0	-42.469361359366	-31.050108781397	-31.255961507763
7	0.26666666666667	0	200	0	-27.678540409839	14.898666200516	-21.300132228349
8	0.3047619047619	0	106.29829122172	0	-105.38587124071	-23.838936537885	-110.77939769289
9	0.30921985815603	0	200	0	-16.381241839306	12.308374880814	-63.721202323161
10	0.3371757925072	0	119.62461938506	0	-77.747645623962	-39.340088427542	-75.247643838228
1	0.31311706629055	0	120.20705711565	0	-7.178283566596	-3.089439185227	-24.29013315499
2	0.3112676056338	0	121.72576514859	0	-47.44616033474	1.2924648037024	-41.447058588212
3	0.29888268156425	0	85.067730941188	0	-24.1826150162	15.956544852972	-31.467562388247
4	0.2875175315568	0	168.77274040069	33.38239229758	-55.363226621327	-31.227259599311	33.38239229758
5	0.28954802259887	0	172.18491201198	0	-2.8759332505064	4.2249564670662	-50.883362457542
6	0.30789825970549	0	124.9863406099	0	-29.441815431873	-43.963550608701	-28.130365356986
7	0.30261348005502	0	183.27543230472	0	-24.910686368855	-16.724567695282	-12.103301168996
8	0.30416666666667	0	91.374725170671	0	-85.921480823338	-14.923566051046	-88.528553104367
9	0.33058984910837	0	200	0	-14.743117655376	3.0897026140407	-46.600690884765
10	0.32307692307692	0	87.490027074158	0	-69.972881061566	-32.134592310905	-67.722879454405
1	0.28776978417266	148	138	29	131	-105	-59
2	0.29178470254958	71	117	179	-24	19	164
3	0.31884057971014	86	123	130	108	-103	-59
4	0.29137199434229	159	118	6	-154	-41	-118
5	0.32602739726027	120	20	112	94	132	-24
6	0.29411764705882	22	113	73	-112	-163	-167
7	0.29137199434229	14	69	182	-77	89	1
8	0.30672268907563	192	18	3	-100	-177	-176
9	0.32147937411095	90	115	72	155	-191	137
10	0.3	28	29	75	23	-144	-64
1	0.29696132596685	200	36.068956572161	0	116.1367015595	-101.93104342784	-47.873079622791
2	0.2830985915493	67.041315958129	99.177394940031	200	-3.9586840418714	-17.822605059969	123.47820062868
3	0.29971181556196	190.12461928159	9.3224768822291	73.234025086215	104.12461928159	-113.67752311777	-56.765974913785
4	0.31499312242091	11.786364329966	59.455479598376	0	-147.21363567003	-58.544520401624	-82.788579973754
5	0.30289855072464	200	138.8	90.4	84.6	118.8	-21.6
6	0.30014025245442	0	0	0	-73.293484298227	-172.80312204352	-139.35352946562
7	0.29676511954993	0	137.10907925657	165.77011322367	-43.360457167272	68.109079256569	-16.22988677633
8	0.32051282051282	93.819330423902	0	0	-98.180669576098	-159.07275917844	-146.01537522507
9	0.30115273775216	200	0	195.80355540635	139.87766655477	-173.09594409009	123.80355540635
10	0.30551626591231	87.606338694418	0	33.047114474929	59.606338694418	-133.40605487228	-41.952885525071
1	0.31707317073171	200	0	0	99.386155888546	-92.769741954644	-35.894145939512
2	0.31364275668073	87.501250910869	53.095394517844	200	20.459934952741	-46.082000422187	67.644022339549
3	0.28448275862069	200	0	43.244877914762	55.227283246487	-74.960280791988	-29.989147171453
4	0.29378531073446	0	0	0	-90.546979990689	-67.983627319528	-31.096776024659
5	0.31136044880785	200	180.43275246437	82.830408642842	32.17552354503	41.63275246437	-7.5695913571581
6	0.28043775649795	0	0	0	-24.216646015809	-148.56489486373	-86.453852656636
7	0.31223628691983	0	170.28706150729	138.25195529515	-10.210055543687	33.177982250719	-27.518157928521
8	0.29462989840348	13.506602556816	0	0	-80.312727867086	-137.01600360118	-96.976751609851
9	0.289972899729	200	0	200	81.941476180303	-132.72970732749	64.202642178261
10	0.28451882845188	152.48112771811	0	22.658100230003	64.874789023696	-113.13255958739	-10.389014244926
1	0.3	200	0	0	67.422942381054	-77.98661827952	-1.4702942594684
2	0.325	107.52440958069	9.9828332624465	200	20.023158669818	-43.112561255398	56.522187322611
3	0.30232558139535	189.177524678	0	64.942691540058	-10.822475322005	-24.277528264412	21.697813625295
4	0.3109243697479	0	0	24.714461073641	-21.832492950139	-35.663210420214	24.714461073641
5	0.3015214384509	200	187.65663853653	81.516974811539	13.875967955565	7.2238860721642	-1.3134338313026
6	0.29386590584879	1.79338492996	0	0	1.79338492996	-129.77701098666	-55.792658803064
7	0.31063829787234	25.288930906095	156.96729190397	105.94299305004	25.288930906095	-13.31976960332	-32.308962245114
8	0.29787234042553	0	0	0	-18.785974798986	-116.7251518601	-50.379268715476
9	0.31734837799718	200	0	200	52.104883419294	-108.14514261299	33.503609687477
10	0.3015427769986	190.34826987383	0	57.693627579731	37.867142155715	-92.050023560289	35.035527349727
1	0.28907330567082	200	0	46.750223737297	26.342442020936	-61.603404921065	46.750223737297
2	0.28531855955679	127.49119624879	0	200	19.9667866681	-37.238826441066	37.14371962035
3	0.30013642564802	151.81090288758	0	102.98961978637	-37.366621790418	-8.890392522232	38.046928246315
4	0.29403409090909	33.491867298681	0	82.434648311086	33.491867298681	-17.753759425613	57.720187237445
5	0.2928870292887	196.03913870052	159.68534824319	86.602663955784	-3.9608612994781	-27.971290293347	5.0856891442449
6	0.2891061452514	53.361077946049	0	0	51.567693016089	-108.31791091952	-2.7175586993011
7	0.31448275862069	54.41502511025	134.23294186626	79.519341406332	29.126094204156	-22.734350037709	-26.423651643704
8	0.29369627507163	12.358797508212	0	0	12.358797508212	-104.44501315043	-41.938650111393
9	0.30440967283073	200	0	195.84753870561	16.835524872585	-74.304000952178	-4.1524612943934
10	0.28409090909091	187.59689882735	0	107.40461853803	-2.7513710464814	-75.254762712485	49.710990958297
1	0.30909090909091	188.20296389447	0	112.47935098362	-11.797036105533	-46.566755947865	65.729127246325
2	0.31686046511628	139.02140317593	0	194.87848856227	11.530206927141	-23.1743868881	-5.121511437727
3	0.32821229050279	98.232927953694	9.7624700888583	143.41757039507	-53.577974933883	9.7624700888583	40.427950608696
4	0.29538904899135	78.659483698304	6.4766816919603	117.4324943936	45.167616399623	6.4766816919603	34.997846082512
5	0.31960227272727	169.03605960359	91.454575577734	99.008258985867	-27.003079096931	-68.230772665453	12.405595030082
6	0.31058495821727	120.82521191937	0	51.906685955077	67.46413397332	-87.780318258919	51.906685955077
7	0.29608127721335	89.131118412672	98.962568015588	59.948932874503	34.716093302422	-35.270373850671	-19.570408531829
8	0.28404099560761	52.97498855452	0	0	40.616191046308	-92.425756746422	-28.926156602069
9	0.29460580912863	178.20422007355	0	151.68870896857	-21.79577992645	-40.285402364574	-44.158829737038
10	0.28077455048409	141.82925703862	0	135.71257401961	-45.767641788726	-61.983566662191	28.30795548158
1	0.32995658465991	148.91863172055	0	176.20639987313	-39.284332173919	-38.737061570573	63.72704888951
2	0.31473533619456	145.56283086196	0	186.48978917832	6.5414276860332	-19.881124893501	-8.388699383954
3	0.32054794520548	50.012750513199	18.548693168831	179.8027259429	-48.220177440495	8.7862230799725	36.385155547827
4	0.32697547683924	107.38750547849	27.815673039928	125.28701179132	28.728021780189	21.338991347968	7.8545173977191
5	0.28729281767956	115.82745886942	0	123.3297912404	-53.208600734168	-98.924410863367	24.321532254528
6	0.33195592286501	174.01826160515	0	129.1016619418	53.193049685781	-75.750761505058	77.19497598672
7	0.28943758573388	117.73171941786	33.854876077603	83.775163480315	28.600601005192	-65.107691937986	23.826230605812
8	0.32538569424965	111.87108082966	0	17.350197507063	58.896092275137	-80.230039083781	17.350197507063
9	0.29873772791024	130.95277577027	0	99.663306958794	-47.251444303278	-18.962834999229	-52.025402009774
10	0.29014084507042	79.540547668165	0	152.24694873756	-62.288709370457	-52.431493007684	16.534374717949
1	0.2913616398243	119.36252669301	0	200	-29.556105027536	-34.863355413516	46.469810071695
2	0.30738255033557	158.25224332559	0	154.16316981974	12.689412463628	-16.146389793182	-32.326619358583
3	0.33155792276964	42.67963037625	20.796039584547	194.98927814123	-7.3331201369492	2.2473464157159	15.186552198331
4	0.27450980392157	160.70373909209	35.556891338254	133.92823672406	53.316233613598	7.7412182983265	8.6412249327403
